"","PlotID","year","spp","SEEDLING.RESPROUT","num_burn","cool.warm_slope","Lifeform","Native_nonnative","fac.obl","plotid_time","species_type","n_species","n_species_native.non","n_species_lifeform"
"3420","QUA008",2022,"SONOLE","",1,"warm","FB","non-native","","QUA008 1 warm 2022","SONOLE_",34,5,24
"3421","QUA011",2022,"SONOLE","",1,"warm","FB","non-native","","QUA011 1 warm 2022","SONOLE_",32,7,24
"3422","QUA015",2022,"SONOLE","",1,"cool","FB","non-native","","QUA015 1 cool 2022","SONOLE_",41,6,25
"3423","QUA016",2022,"SONOLE","",1,"cool","FB","non-native","","QUA016 1 cool 2022","SONOLE_",50,8,36
"3424","QUA016",2022,"SONOLE","",1,"cool","FB","non-native","","QUA016 1 cool 2022","SONOLE_",50,8,36
"3425","QUA020",2021,"SONOLE","",1,"cool","FB","non-native","","QUA020 1 cool 2021","SONOLE_",39,8,28
"3426","QUA020",2022,"SONOLE","",1,"cool","FB","non-native","","QUA020 1 cool 2022","SONOLE_",47,7,33
"3427","QUA021",2021,"SONOLE","",1,"cool","FB","non-native","","QUA021 1 cool 2021","SONOLE_",31,5,23
"3428","QUA021",2022,"SONOLE","",1,"cool","FB","non-native","","QUA021 1 cool 2022","SONOLE_",45,9,33
"3429","QUA022",2022,"SONOLE","",1,"cool","FB","non-native","","QUA022 1 cool 2022","SONOLE_",94,22,66
"3430","QUA022",2022,"SONOLE","",1,"cool","FB","non-native","","QUA022 1 cool 2022","SONOLE_",94,22,66
"3431","QUA024",2022,"SONOLE","",2,"cool","FB","non-native","","QUA024 2 cool 2022","SONOLE_",47,7,36
"3432","QUA025",2022,"SONOLE","",2,"cool","FB","non-native","","QUA025 2 cool 2022","SONOLE_",28,4,17
"3433","QUA021",2021,"STAAJU","",1,"cool","FB","native","","QUA021 1 cool 2021","STAAJU_",31,24,23
"3434","QUA021",2022,"STAAJU","",1,"cool","FB","native","","QUA021 1 cool 2022","STAAJU_",45,30,33
"3435","QUA021",2021,"STARIG","",1,"cool","FB","native","","QUA021 1 cool 2021","STARIG_",31,24,23
"3436","CCC012",2021,"STEMED","",7,"cool","FB","non-native","","CCC012 7 cool 2021","STEMED_",52,5,38
"3437","BOB004",2022,"STILEP","",5,"warm","GR","native","","BOB004 5 warm 2022","STILEP_",25,15,2
"3438","BOB006",2021,"STILEP","",5,"warm","GR","native","","BOB006 5 warm 2021","STILEP_",23,12,4
"3439","BOB006",2022,"STILEP","",5,"warm","GR","native","","BOB006 5 warm 2022","STILEP_",20,11,3
"3440","BOB007",2021,"STILEP","",3,"cool","GR","native","","BOB007 3 cool 2021","STILEP_",50,34,8
"3441","BOB009",2021,"STILEP","",3,"warm","GR","native","","BOB009 3 warm 2021","STILEP_",34,19,5
"3442","BOB009",2022,"STILEP","",3,"warm","GR","native","","BOB009 3 warm 2022","STILEP_",24,13,3
"3443","BOB010",2021,"STILEP","",3,"warm","GR","native","","BOB010 3 warm 2021","STILEP_",27,15,6
"3444","BOB010",2022,"STILEP","",3,"warm","GR","native","","BOB010 3 warm 2022","STILEP_",23,14,4
"3445","BOB011",2021,"STILEP","",4,"warm","GR","native","","BOB011 4 warm 2021","STILEP_",26,13,3
"3446","BOB012",2021,"STILEP","",4,"warm","GR","native","","BOB012 4 warm 2021","STILEP_",35,25,6
"3447","BOB012",2022,"STILEP","",4,"warm","GR","native","","BOB012 4 warm 2022","STILEP_",30,20,3
"3448","BOB013",2021,"STILEP","",4,"cool","GR","native","","BOB013 4 cool 2021","STILEP_",51,39,5
"3449","BOB013",2022,"STILEP","",4,"cool","GR","native","","BOB013 4 cool 2022","STILEP_",52,40,3
"3450","BOB015",2021,"STILEP","",4,"cool","GR","native","","BOB015 4 cool 2021","STILEP_",54,40,5
"3451","BOB016",2022,"STILEP","",4,"cool","GR","native","","BOB016 4 cool 2022","STILEP_",41,27,3
"3452","BOB017",2021,"STILEP","",4,"warm","GR","native","","BOB017 4 warm 2021","STILEP_",38,26,4
"3453","BOB018",2022,"STILEP","",3,"warm","GR","native","","BOB018 3 warm 2022","STILEP_",24,15,3
"3454","CCC003",2022,"STILEP","",1,"warm","GR","native","","CCC003 1 warm 2022","STILEP_",32,17,4
"3455","CCC005",2021,"STILEP","",1,"warm","GR","native","","CCC005 1 warm 2021","STILEP_",28,23,2
"3456","CCC008",2021,"STILEP","",7,"warm","GR","native","","CCC008 7 warm 2021","STILEP_",41,32,5
"3457","QUA002",2022,"STILEP","",2,"warm","GR","native","","QUA002 2 warm 2022","STILEP_",24,14,4
"3458","QUA005",2022,"STILEP","",1,"warm","GR","native","","QUA005 1 warm 2022","STILEP_",29,21,2
"3459","QUA006",2022,"STILEP","",1,"warm","GR","native","","QUA006 1 warm 2022","STILEP_",37,23,5
"3460","QUA008",2022,"STILEP","",1,"warm","GR","native","","QUA008 1 warm 2022","STILEP_",34,23,5
"3461","QUA008",2022,"STILEP","",1,"warm","GR","native","","QUA008 1 warm 2022","STILEP_",34,23,5
"3462","QUA009",2022,"STILEP","",1,"warm","GR","native","","QUA009 1 warm 2022","STILEP_",18,11,1
"3463","QUA011",2022,"STILEP","",1,"warm","GR","native","","QUA011 1 warm 2022","STILEP_",32,21,1
"3464","QUA015",2022,"STILEP","",1,"cool","GR","native","","QUA015 1 cool 2022","STILEP_",41,28,5
"3465","QUA015",2022,"STILEP","",1,"cool","GR","native","","QUA015 1 cool 2022","STILEP_",41,28,5
"3466","QUA025",2022,"STILEP","",2,"cool","GR","native","","QUA025 2 cool 2022","STILEP_",28,18,1
"3467","BOB012",2021,"STIPUL","",4,"warm","GR","native","","BOB012 4 warm 2021","STIPUL_",35,25,6
"3468","BOB016",2021,"STIPUL","",4,"cool","GR","native","","BOB016 4 cool 2021","STIPUL_",60,42,5
"3469","BOB018",2021,"STIPUL","",3,"warm","GR","native","","BOB018 3 warm 2021","STIPUL_",27,14,4
"3470","CCC009",2021,"STRGLA","",7,"warm","FB","native","","CCC009 7 warm 2021","STRGLA_",29,22,23
"3471","COL017",2021,"STRGLA","",3,"cool","FB","native","","COL017 3 cool 2021","STRGLA_",49,36,32
"3472","QUA003",2022,"STRGLA","",2,"warm","FB","native","","QUA003 2 warm 2022","STRGLA_",25,17,20
"3473","BOB007",2022,"SYMMOL","",3,"cool","FB","native","","BOB007 3 cool 2022","SYMMOL_",51,35,38
"3474","BOB008",2022,"SYMMOL","",3,"cool","FB","native","","BOB008 3 cool 2022","SYMMOL_",45,33,31
"3475","BOB008",2021,"SYMMOL","",3,"cool","FB","native","","BOB008 3 cool 2021","SYMMOL_",37,25,24
"3476","BOB019",2021,"SYMMOL","",5,"cool","FB","native","","BOB019 5 cool 2021","SYMMOL_",48,30,33
"3477","CCC001",2021,"SYMMOL","",1,"cool","FB","native","","CCC001 1 cool 2021","SYMMOL_",41,34,27
"3478","CCC001",2022,"SYMMOL","",1,"cool","FB","native","","CCC001 1 cool 2022","SYMMOL_",58,41,43
"3479","CCC002",2021,"SYMMOL","",1,"cool","FB","native","","CCC002 1 cool 2021","SYMMOL_",41,34,26
"3480","CCC004",2022,"SYMMOL","",1,"cool","FB","native","","CCC004 1 cool 2022","SYMMOL_",49,36,34
"3481","CCC004",2021,"SYMMOL","",1,"cool","FB","native","","CCC004 1 cool 2021","SYMMOL_",42,34,27
"3482","COL012",2022,"SYMMOL","",3,"cool","FB","native","","COL012 3 cool 2022","SYMMOL_",43,34,31
"3483","COL014",2022,"SYMMOL","",3,"cool","FB","native","","COL014 3 cool 2022","SYMMOL_",52,33,38
"3484","COL014",2021,"SYMMOL","",3,"cool","FB","native","","COL014 3 cool 2021","SYMMOL_",50,34,36
"3485","BOB003",2021,"THYCUR","",5,"cool","FB","native","","BOB003 5 cool 2021","THYCUR_",34,23,25
"3486","BOB003",2022,"THYCUR","",5,"cool","FB","native","","BOB003 5 cool 2022","THYCUR_",38,25,29
"3487","BOB007",2022,"THYCUR","",3,"cool","FB","native","","BOB007 3 cool 2022","THYCUR_",51,35,38
"3488","BOB008",2022,"THYCUR","",3,"cool","FB","native","","BOB008 3 cool 2022","THYCUR_",45,33,31
"3489","BOB008",2022,"THYCUR","",3,"cool","FB","native","","BOB008 3 cool 2022","THYCUR_",45,33,31
"3490","BOB010",2021,"THYCUR","",3,"warm","FB","native","","BOB010 3 warm 2021","THYCUR_",27,15,16
"3491","BOB010",2022,"THYCUR","",3,"warm","FB","native","","BOB010 3 warm 2022","THYCUR_",23,14,12
"3492","BOB013",2021,"THYCUR","",4,"cool","FB","native","","BOB013 4 cool 2021","THYCUR_",51,39,36
"3493","BOB013",2022,"THYCUR","",4,"cool","FB","native","","BOB013 4 cool 2022","THYCUR_",52,40,41
"3494","BOB014",2022,"THYCUR","",4,"cool","FB","native","","BOB014 4 cool 2022","THYCUR_",44,30,31
"3495","BOB015",2022,"THYCUR","",4,"cool","FB","native","","BOB015 4 cool 2022","THYCUR_",42,27,28
"3496","BOB016",2021,"THYCUR","",4,"cool","FB","native","","BOB016 4 cool 2021","THYCUR_",60,42,43
"3497","BOB016",2022,"THYCUR","",4,"cool","FB","native","","BOB016 4 cool 2022","THYCUR_",41,27,27
"3498","BOB017",2022,"THYCUR","",4,"warm","FB","native","","BOB017 4 warm 2022","THYCUR_",24,15,15
"3499","BOB018",2022,"THYCUR","",3,"warm","FB","native","","BOB018 3 warm 2022","THYCUR_",24,15,15
"3500","BOB019",2022,"THYCUR","",5,"cool","FB","native","","BOB019 5 cool 2022","THYCUR_",43,25,31
"3501","CCC001",2022,"THYCUR","",1,"cool","FB","native","","CCC001 1 cool 2022","THYCUR_",58,41,43
"3502","CCC002",2022,"THYCUR","",1,"cool","FB","native","","CCC002 1 cool 2022","THYCUR_",53,39,41
"3503","CCC003",2022,"THYCUR","",1,"warm","FB","native","","CCC003 1 warm 2022","THYCUR_",32,17,19
"3504","CCC004",2022,"THYCUR","",1,"cool","FB","native","","CCC004 1 cool 2022","THYCUR_",49,36,34
"3505","CCC004",2022,"THYCUR","",1,"cool","FB","native","","CCC004 1 cool 2022","THYCUR_",49,36,34
"3506","CCC005",2022,"THYCUR","",1,"warm","FB","native","","CCC005 1 warm 2022","THYCUR_",43,28,32
"3507","CCC006",2022,"THYCUR","",1,"warm","FB","native","","CCC006 1 warm 2022","THYCUR_",28,18,20
"3508","CCC010",2021,"THYCUR","",7,"cool","FB","native","","CCC010 7 cool 2021","THYCUR_",55,43,37
"3509","CCC010",2022,"THYCUR","",7,"cool","FB","native","","CCC010 7 cool 2022","THYCUR_",51,36,36
"3510","CCC012",2021,"THYCUR","",7,"cool","FB","native","","CCC012 7 cool 2021","THYCUR_",52,41,38
"3511","CCC012",2022,"THYCUR","",7,"cool","FB","native","","CCC012 7 cool 2022","THYCUR_",36,25,29
"3512","COL007",2021,"THYCUR","",3,"warm","FB","native","","COL007 3 warm 2021","THYCUR_",45,33,31
"3513","COL007",2021,"THYCUR","",3,"warm","FB","native","","COL007 3 warm 2021","THYCUR_",45,33,31
"3514","COL012",2022,"THYCUR","",3,"cool","FB","native","","COL012 3 cool 2022","THYCUR_",43,34,31
"3515","COL013",2021,"THYCUR","",3,"warm","FB","native","","COL013 3 warm 2021","THYCUR_",41,29,27
"3516","COL014",2022,"THYCUR","",3,"cool","FB","native","","COL014 3 cool 2022","THYCUR_",52,33,38
"3517","COL017",2022,"THYCUR","",3,"cool","FB","native","","COL017 3 cool 2022","THYCUR_",52,38,35
"3518","COL018",2021,"THYCUR","",3,"warm","FB","native","","COL018 3 warm 2021","THYCUR_",28,18,20
"3519","QUA002",2021,"THYCUR","",2,"warm","FB","native","","QUA002 2 warm 2021","THYCUR_",27,23,18
"3520","QUA008",2022,"THYCUR","",1,"warm","FB","native","","QUA008 1 warm 2022","THYCUR_",34,23,24
"3521","QUA010",2022,"THYCUR","",2,"cool","FB","native","","QUA010 2 cool 2022","THYCUR_",23,15,16
"3522","QUA010",2021,"THYCUR","",2,"cool","FB","native","","QUA010 2 cool 2021","THYCUR_",27,17,17
"3523","QUA016",2022,"THYCUR","",1,"cool","FB","native","","QUA016 1 cool 2022","THYCUR_",50,32,36
"3524","QUA020",2022,"THYCUR","",1,"cool","FB","native","","QUA020 1 cool 2022","THYCUR_",47,31,33
"3525","QUA024",2022,"THYCUR","",2,"cool","FB","native","","QUA024 2 cool 2022","THYCUR_",47,32,36
"3526","BOB016",2021,"TORARV","",4,"cool","FB","invasive non-native","","BOB016 4 cool 2021","TORARV_",60,8,43
"3527","BOB019",2021,"TORARV","",5,"cool","FB","invasive non-native","","BOB019 5 cool 2021","TORARV_",48,10,33
"3528","BOB019",2022,"TORARV","",5,"cool","FB","invasive non-native","","BOB019 5 cool 2022","TORARV_",43,10,31
"3529","CCC001",2021,"TORARV","",1,"cool","FB","invasive non-native","","CCC001 1 cool 2021","TORARV_",41,3,27
"3530","CCC002",2021,"TORARV","",1,"cool","FB","invasive non-native","","CCC002 1 cool 2021","TORARV_",41,3,26
"3531","CCC004",2021,"TORARV","",1,"cool","FB","invasive non-native","","CCC004 1 cool 2021","TORARV_",42,2,27
"3532","CCC004",2022,"TORARV","",1,"cool","FB","invasive non-native","","CCC004 1 cool 2022","TORARV_",49,4,34
"3533","CCC010",2021,"TORARV","",7,"cool","FB","invasive non-native","","CCC010 7 cool 2021","TORARV_",55,5,37
"3534","CCC010",2022,"TORARV","",7,"cool","FB","invasive non-native","","CCC010 7 cool 2022","TORARV_",51,6,36
"3535","CCC012",2021,"TORARV","",7,"cool","FB","invasive non-native","","CCC012 7 cool 2021","TORARV_",52,5,38
"3536","CCC012",2022,"TORARV","",7,"cool","FB","invasive non-native","","CCC012 7 cool 2022","TORARV_",36,6,29
"3537","COL014",2021,"TORARV","",3,"cool","FB","invasive non-native","","COL014 3 cool 2021","TORARV_",50,9,36
"3538","QUA001",2021,"TORARV","",2,"warm","FB","invasive non-native","","QUA001 2 warm 2021","TORARV_",26,4,17
"3539","QUA003",2021,"TORARV","",2,"warm","FB","invasive non-native","","QUA003 2 warm 2021","TORARV_",24,5,17
"3540","QUA021",2021,"TORARV","",1,"cool","FB","invasive non-native","","QUA021 1 cool 2021","TORARV_",31,2,23
"3541","QUA024",2022,"TORARV","",2,"cool","FB","invasive non-native","","QUA024 2 cool 2022","TORARV_",47,4,36
"3542","BOB007",2021,"TORNOD","",3,"cool","FB","non-native","","BOB007 3 cool 2021","TORNOD_",50,8,36
"3543","BOB007",2022,"TORNOD","",3,"cool","FB","non-native","","BOB007 3 cool 2022","TORNOD_",51,6,38
"3544","BOB008",2021,"TORNOD","",3,"cool","FB","non-native","","BOB008 3 cool 2021","TORNOD_",37,5,24
"3545","BOB008",2022,"TORNOD","",3,"cool","FB","non-native","","BOB008 3 cool 2022","TORNOD_",45,6,31
"3546","BOB011",2021,"TORNOD","",4,"warm","FB","non-native","","BOB011 4 warm 2021","TORNOD_",26,5,20
"3547","BOB013",2021,"TORNOD","",4,"cool","FB","non-native","","BOB013 4 cool 2021","TORNOD_",51,3,36
"3548","BOB013",2022,"TORNOD","",4,"cool","FB","non-native","","BOB013 4 cool 2022","TORNOD_",52,5,41
"3549","BOB014",2021,"TORNOD","",4,"cool","FB","non-native","","BOB014 4 cool 2021","TORNOD_",48,8,31
"3550","BOB014",2022,"TORNOD","",4,"cool","FB","non-native","","BOB014 4 cool 2022","TORNOD_",44,7,31
"3551","BOB015",2021,"TORNOD","",4,"cool","FB","non-native","","BOB015 4 cool 2021","TORNOD_",54,7,37
"3552","BOB015",2022,"TORNOD","",4,"cool","FB","non-native","","BOB015 4 cool 2022","TORNOD_",42,5,28
"3553","BOB016",2021,"TORNOD","",4,"cool","FB","non-native","","BOB016 4 cool 2021","TORNOD_",60,9,43
"3554","BOB018",2021,"TORNOD","",3,"warm","FB","non-native","","BOB018 3 warm 2021","TORNOD_",27,6,20
"3555","CCC001",2021,"TORNOD","",1,"cool","FB","non-native","","CCC001 1 cool 2021","TORNOD_",41,4,27
"3556","CCC001",2022,"TORNOD","",1,"cool","FB","non-native","","CCC001 1 cool 2022","TORNOD_",58,8,43
"3557","CCC002",2021,"TORNOD","",1,"cool","FB","non-native","","CCC002 1 cool 2021","TORNOD_",41,3,26
"3558","CCC002",2022,"TORNOD","",1,"cool","FB","non-native","","CCC002 1 cool 2022","TORNOD_",53,7,41
"3559","CCC010",2022,"TORNOD","",7,"cool","FB","non-native","","CCC010 7 cool 2022","TORNOD_",51,7,36
"3560","CCC011",2022,"TORNOD","",7,"cool","FB","non-native","","CCC011 7 cool 2022","TORNOD_",49,4,36
"3561","CCC012",2022,"TORNOD","",7,"cool","FB","non-native","","CCC012 7 cool 2022","TORNOD_",36,5,29
"3562","COL012",2021,"TORNOD","",3,"cool","FB","non-native","","COL012 3 cool 2021","TORNOD_",47,7,37
"3563","COL012",2021,"TORNOD","",3,"cool","FB","non-native","","COL012 3 cool 2021","TORNOD_",47,7,37
"3564","COL014",2021,"TORNOD","",3,"cool","FB","non-native","","COL014 3 cool 2021","TORNOD_",50,5,36
"3565","COL014",2022,"TORNOD","",3,"cool","FB","non-native","","COL014 3 cool 2022","TORNOD_",52,7,38
"3566","COL017",2021,"TORNOD","",3,"cool","FB","non-native","","COL017 3 cool 2021","TORNOD_",49,3,32
"3567","COL017",2022,"TORNOD","",3,"cool","FB","non-native","","COL017 3 cool 2022","TORNOD_",52,5,35
"3568","QUA001",2021,"TORNOD","",2,"warm","FB","non-native","","QUA001 2 warm 2021","TORNOD_",26,3,17
"3569","QUA004",2021,"TORNOD","",1,"warm","FB","non-native","","QUA004 1 warm 2021","TORNOD_",28,2,19
"3570","QUA004",2022,"TORNOD","",1,"warm","FB","non-native","","QUA004 1 warm 2022","TORNOD_",38,6,28
"3571","QUA005",2021,"TORNOD","",1,"warm","FB","non-native","","QUA005 1 warm 2021","TORNOD_",26,2,18
"3572","QUA008",2021,"TORNOD","",1,"warm","FB","non-native","","QUA008 1 warm 2021","TORNOD_",25,4,18
"3573","QUA008",2022,"TORNOD","",1,"warm","FB","non-native","","QUA008 1 warm 2022","TORNOD_",34,5,24
"3574","QUA009",2021,"TORNOD","",1,"warm","FB","non-native","","QUA009 1 warm 2021","TORNOD_",21,3,15
"3575","QUA011",2021,"TORNOD","",1,"warm","FB","non-native","","QUA011 1 warm 2021","TORNOD_",24,5,17
"3576","QUA015",2021,"TORNOD","",1,"cool","FB","non-native","","QUA015 1 cool 2021","TORNOD_",44,6,30
"3577","QUA016",2022,"TORNOD","",1,"cool","FB","non-native","","QUA016 1 cool 2022","TORNOD_",50,8,36
"3578","QUA020",2021,"TORNOD","",1,"cool","FB","non-native","","QUA020 1 cool 2021","TORNOD_",39,8,28
"3579","QUA020",2022,"TORNOD","",1,"cool","FB","non-native","","QUA020 1 cool 2022","TORNOD_",47,7,33
"3580","QUA021",2021,"TORNOD","",1,"cool","FB","non-native","","QUA021 1 cool 2021","TORNOD_",31,5,23
"3581","QUA021",2022,"TORNOD","",1,"cool","FB","non-native","","QUA021 1 cool 2022","TORNOD_",45,9,33
"3582","QUA021",2022,"TORNOD","",1,"cool","FB","non-native","","QUA021 1 cool 2022","TORNOD_",45,9,33
"3583","QUA022",2021,"TORNOD","",1,"cool","FB","non-native","","QUA022 1 cool 2021","TORNOD_",80,16,54
"3584","QUA022",2021,"TORNOD","",1,"cool","FB","non-native","","QUA022 1 cool 2021","TORNOD_",80,16,54
"3585","QUA022",2022,"TORNOD","",1,"cool","FB","non-native","","QUA022 1 cool 2022","TORNOD_",94,22,66
"3586","QUA022",2022,"TORNOD","",1,"cool","FB","non-native","","QUA022 1 cool 2022","TORNOD_",94,22,66
"3587","QUA024",2022,"TORNOD","",2,"cool","FB","non-native","","QUA024 2 cool 2022","TORNOD_",47,7,36
"3588","QUA025",2022,"TORNOD","",2,"cool","FB","non-native","","QUA025 2 cool 2022","TORNOD_",28,4,17
"3589","BOB001",2021,"TOXDIV","RESPROUT",5,"cool","SH","native","OBL-R","BOB001 5 cool 2021","TOXDIV_RESPROUT",26,16,5
"3590","BOB002",2022,"TOXDIV","RESPROUT",5,"cool","SH","native","OBL-R","BOB002 5 cool 2022","TOXDIV_RESPROUT",42,29,5
"3591","BOB003",2021,"TOXDIV","RESPROUT",5,"cool","SH","native","OBL-R","BOB003 5 cool 2021","TOXDIV_RESPROUT",34,23,5
"3592","BOB007",2022,"TOXDIV","RESPROUT",3,"cool","SH","native","OBL-R","BOB007 3 cool 2022","TOXDIV_RESPROUT",51,35,8
"3593","BOB007",2022,"TOXDIV","RESPROUT",3,"cool","SH","native","OBL-R","BOB007 3 cool 2022","TOXDIV_RESPROUT",51,35,8
"3594","BOB008",2021,"TOXDIV","RESPROUT",3,"cool","SH","native","OBL-R","BOB008 3 cool 2021","TOXDIV_RESPROUT",37,25,3
"3595","BOB008",2022,"TOXDIV","RESPROUT",3,"cool","SH","native","OBL-R","BOB008 3 cool 2022","TOXDIV_RESPROUT",45,33,7
"3596","BOB013",2021,"TOXDIV","RESPROUT",4,"cool","SH","native","OBL-R","BOB013 4 cool 2021","TOXDIV_RESPROUT",51,39,7
"3597","BOB013",2022,"TOXDIV","RESPROUT",4,"cool","SH","native","OBL-R","BOB013 4 cool 2022","TOXDIV_RESPROUT",52,40,5
"3598","BOB014",2021,"TOXDIV","RESPROUT",4,"cool","SH","native","OBL-R","BOB014 4 cool 2021","TOXDIV_RESPROUT",48,32,10
"3599","BOB014",2022,"TOXDIV","RESPROUT",4,"cool","SH","native","OBL-R","BOB014 4 cool 2022","TOXDIV_RESPROUT",44,30,9
"3600","BOB015",2021,"TOXDIV","RESPROUT",4,"cool","SH","native","OBL-R","BOB015 4 cool 2021","TOXDIV_RESPROUT",54,40,8
"3601","BOB015",2022,"TOXDIV","RESPROUT",4,"cool","SH","native","OBL-R","BOB015 4 cool 2022","TOXDIV_RESPROUT",42,27,8
"3602","BOB016",2021,"TOXDIV","RESPROUT",4,"cool","SH","native","OBL-R","BOB016 4 cool 2021","TOXDIV_RESPROUT",60,42,8
"3603","BOB016",2022,"TOXDIV","RESPROUT",4,"cool","SH","native","OBL-R","BOB016 4 cool 2022","TOXDIV_RESPROUT",41,27,9
"3604","BOB019",2021,"TOXDIV","RESPROUT",5,"cool","SH","native","OBL-R","BOB019 5 cool 2021","TOXDIV_RESPROUT",48,30,6
"3605","BOB019",2022,"TOXDIV","RESPROUT",5,"cool","SH","native","OBL-R","BOB019 5 cool 2022","TOXDIV_RESPROUT",43,25,5
"3606","CCC001",2021,"TOXDIV","RESPROUT",1,"cool","SH","native","OBL-R","CCC001 1 cool 2021","TOXDIV_RESPROUT",41,34,8
"3607","CCC001",2022,"TOXDIV","RESPROUT",1,"cool","SH","native","OBL-R","CCC001 1 cool 2022","TOXDIV_RESPROUT",58,41,3
"3608","CCC002",2021,"TOXDIV","RESPROUT",1,"cool","SH","native","OBL-R","CCC002 1 cool 2021","TOXDIV_RESPROUT",41,34,6
"3609","CCC002",2022,"TOXDIV","RESPROUT",1,"cool","SH","native","OBL-R","CCC002 1 cool 2022","TOXDIV_RESPROUT",53,39,3
"3610","CCC004",2021,"TOXDIV","RESPROUT",1,"cool","SH","native","OBL-R","CCC004 1 cool 2021","TOXDIV_RESPROUT",42,34,7
"3611","CCC004",2022,"TOXDIV","RESPROUT",1,"cool","SH","native","OBL-R","CCC004 1 cool 2022","TOXDIV_RESPROUT",49,36,3
"3612","CCC007",2021,"TOXDIV","RESPROUT",7,"warm","SH","native","OBL-R","CCC007 7 warm 2021","TOXDIV_RESPROUT",40,31,6
"3613","CCC007",2022,"TOXDIV","RESPROUT",7,"warm","SH","native","OBL-R","CCC007 7 warm 2022","TOXDIV_RESPROUT",41,32,6
"3614","CCC008",2022,"TOXDIV","RESPROUT",7,"warm","SH","native","OBL-R","CCC008 7 warm 2022","TOXDIV_RESPROUT",46,35,9
"3615","CCC010",2021,"TOXDIV","RESPROUT",7,"cool","SH","native","OBL-R","CCC010 7 cool 2021","TOXDIV_RESPROUT",55,43,8
"3616","CCC010",2022,"TOXDIV","RESPROUT",7,"cool","SH","native","OBL-R","CCC010 7 cool 2022","TOXDIV_RESPROUT",51,36,5
"3617","CCC011",2021,"TOXDIV","RESPROUT",7,"cool","SH","native","OBL-R","CCC011 7 cool 2021","TOXDIV_RESPROUT",50,40,7
"3618","CCC011",2022,"TOXDIV","RESPROUT",7,"cool","SH","native","OBL-R","CCC011 7 cool 2022","TOXDIV_RESPROUT",49,40,8
"3619","CCC012",2021,"TOXDIV","RESPROUT",7,"cool","SH","native","OBL-R","CCC012 7 cool 2021","TOXDIV_RESPROUT",52,41,5
"3620","CCC012",2022,"TOXDIV","RESPROUT",7,"cool","SH","native","OBL-R","CCC012 7 cool 2022","TOXDIV_RESPROUT",36,25,2
"3621","COL007",2022,"TOXDIV","RESPROUT",3,"warm","SH","native","OBL-R","COL007 3 warm 2022","TOXDIV_RESPROUT",41,32,9
"3622","COL012",2021,"TOXDIV","RESPROUT",3,"cool","SH","native","OBL-R","COL012 3 cool 2021","TOXDIV_RESPROUT",47,35,6
"3623","COL012",2022,"TOXDIV","RESPROUT",3,"cool","SH","native","OBL-R","COL012 3 cool 2022","TOXDIV_RESPROUT",43,34,7
"3624","COL013",2021,"TOXDIV","RESPROUT",3,"warm","SH","native","OBL-R","COL013 3 warm 2021","TOXDIV_RESPROUT",41,29,6
"3625","COL013",2022,"TOXDIV","RESPROUT",3,"warm","SH","native","OBL-R","COL013 3 warm 2022","TOXDIV_RESPROUT",40,28,8
