NewID	tjm1ID	family	mrt	Exotic/Native	RnA	RnA.original	RnA.source	RnA.notes	genus	Column 2
213	213	Amaranthaceae	Amaranthus_californicus	Native	WTD	WTD	T8.gen		Amaranthus	Caryophyllales
214	214	Amaranthaceae	Amaranthus_caudatus	Exotic	WTD	WTD	T8.gen		Amaranthus	Caryophyllales
215	215	Amaranthaceae	Amaranthus_cruentus	Exotic	WTD	WTD	T8.gen		Amaranthus	Caryophyllales
216	216	Amaranthaceae	Amaranthus_deflexus	Exotic	WTD	WTD	T8.gen		Amaranthus	Caryophyllales
217	217	Amaranthaceae	Amaranthus_fimbriatus	Native	WTD	WTD	T8.gen		Amaranthus	Caryophyllales
218	218	Amaranthaceae	Amaranthus_hybridus	Exotic	WTD	WTD	T8.gen		Amaranthus	Caryophyllales
219	219	Amaranthaceae	Amaranthus_palmeri	Native	WTD	WTD	T8.gen		Amaranthus	Caryophyllales
220	220	Amaranthaceae	Amaranthus_powellii	Native	WTD	WTD	T8.gen		Amaranthus	Caryophyllales
221	221	Amaranthaceae	Amaranthus_retroflexus	Exotic	WTD	WTD	T8.gen		Amaranthus	Caryophyllales
222	222	Amaranthaceae	Amaranthus_spinosus	Exotic	WTD	WTD	T8.gen		Amaranthus	Caryophyllales
223	223	Amaranthaceae	Amaranthus_torreyi	Native	WTD	WTD	T8.gen		Amaranthus	Caryophyllales
224	224	Amaranthaceae	Amaranthus_watsonii	Native	WTD	WTD	T8.gen		Amaranthus	Caryophyllales
8003	NA	Asteraceae	Amauria_rotundifolia	Native	WTD	WTD	T8.gen	based on Bahia	Amauria	Asterales
480	480	Asteraceae	Amblyopappus_pusillus	Native	CFP	CFP	T6.gen		Amblyopappus	Asterales
481	481	Asteraceae	Ambrosia_acanthicarpa	Native	WTD	WTD	T8.fam		Ambrosia	Asterales
482	482	Asteraceae	Ambrosia_ambrosioides	Native	WTD	WTD	T8.fam		Ambrosia	Asterales
483	483	Asteraceae	Ambrosia_artemisiifolia	Exotic	WTD	WTD	T8.fam		Ambrosia	Asterales
484	484	Asteraceae	Ambrosia_chamissonis	Native	WTD	WTD	T8.fam		Ambrosia	Asterales
485	485	Asteraceae	Ambrosia_chenopodiifolia	Native	WTD	WTD	T8.fam		Ambrosia	Asterales
486	486	Asteraceae	Ambrosia_confertiflora	Native	WTD	WTD	T8.fam		Ambrosia	Asterales
487	487	Asteraceae	Ambrosia_dumosa	Native	WTD	WTD	T8.fam		Ambrosia	Asterales
488	488	Asteraceae	Ambrosia_eriocentra	Native	WTD	WTD	T8.fam		Ambrosia	Asterales
489	489	Asteraceae	Ambrosia_ilicifolia	Native	WTD	WTD	T8.fam		Ambrosia	Asterales
490	490	Asteraceae	Ambrosia_psilostachya	Native	WTD	WTD	T8.fam		Ambrosia	Asterales
491	491	Asteraceae	Ambrosia_pumila	Native	WTD	WTD	T8.fam		Ambrosia	Asterales
492	492	Asteraceae	Ambrosia_trifida	Exotic	WTD	WTD	T8.fam		Ambrosia	Asterales
5682	5682	Rosaceae	Amelanchier_alnifolia	Native	NTm	NTm	T4.fam		Amelanchier	Rosales
8237	NA	Rosaceae	Amelanchier_alnifolia_alnifolia	Native	NTm	NTm	T4.fam		Amelanchier	Rosales
5683	5683	Rosaceae	Amelanchier_alnifolia_pumila	Native	NTm	NTm	T4.fam		Amelanchier	Rosales
5684	5684	Rosaceae	Amelanchier_alnifolia_semiintegrifolia	Native	NTm	NTm	T4.fam		Amelanchier	Rosales
5685	5685	Rosaceae	Amelanchier_utahensis	Native	NTm	NTm	T4.fam		Amelanchier	Rosales
4224	4224	Lythraceae	Ammannia_coccinea	Native	WTD	WTD	T8.fam		Ammannia	Myrtales
4225	4225	Lythraceae	Ammannia_robusta	Native	WTD	WTD	T8.fam		Ammannia	Myrtales
236	236	Apiaceae	Ammi_majus	Exotic	NTm	NTm	T4.fam		Ammi	Apiales
237	237	Apiaceae	Ammi_visnaga	Exotic	NTm	NTm	T4.fam		Ammi	Apiales
7495	7496	Poaceae	Ammophila_arenaria	Exotic					Ammophila	Poales
238	238	Apiaceae	Ammoselinum_giganteum	Native	NTm	NTm	T4.fam		Ammoselinum	Apiales
8195	NA	Fabaceae	Amorpha_apiculata	Native	CFP	CFP	T6.gen		Amorpha	Fabales
3055	3056	Fabaceae	Amorpha_californica	Native	CFP	CFP	T6.gen		Amorpha	Fabales
3056	3057	Fabaceae	Amorpha_californica_californica	Native	CFP	CFP	T6.gen		Amorpha	Fabales
3057	3058	Fabaceae	Amorpha_californica_napensis	Native	CFP	CFP	T6.gen		Amorpha	Fabales
3058	3059	Fabaceae	Amorpha_fruticosa	Native	CFP	CFP	T6.gen		Amorpha	Fabales
7496	7497	Poaceae	Ampelodesmos_mauritanica	Exotic					Ampelodesmos	Poales
493	493	Asteraceae	Amphipappus_fremontii	Native	NotCFP	NotCFP	T11		Amphipappus	Asterales
494	494	Asteraceae	Amphipappus_fremontii_fremontii	Native	NotCFP	NotCFP	T11		Amphipappus	Asterales
495	495	Asteraceae	Amphipappus_fremontii_spinosus	Native	NotCFP	NotCFP	T11		Amphipappus	Asterales
1650	1649	Boraginaceae	Amsinckia_douglasiana	Native	CFP	CFP	fam.text		Amsinckia	
1651	1650	Boraginaceae	Amsinckia_eastwoodiae	Native	CFP	CFP	fam.text		Amsinckia	
1652	1651	Boraginaceae	Amsinckia_grandiflora	Native	CFP	CFP	fam.text		Amsinckia	
1653	1652	Boraginaceae	Amsinckia_lunaris	Native	CFP	CFP	fam.text		Amsinckia	
1654	1653	Boraginaceae	Amsinckia_lycopsoides	Native	CFP	CFP	fam.text		Amsinckia	
1655	1654	Boraginaceae	Amsinckia_menziesii	Native	CFP	CFP	fam.text		Amsinckia	
1656	1655	Boraginaceae	Amsinckia_menziesii_intermedia	Native	CFP	CFP	fam.text		Amsinckia	
1657	1656	Boraginaceae	Amsinckia_menziesii_menziesii	Native	CFP	CFP	fam.text		Amsinckia	
1658	1657	Boraginaceae	Amsinckia_spectabilis	Native	CFP	CFP	fam.text		Amsinckia	
1659	1658	Boraginaceae	Amsinckia_spectabilis_microcarpa	Native	CFP	CFP	fam.text		Amsinckia	
1660	1659	Boraginaceae	Amsinckia_spectabilis_spectabilis	Native	CFP	CFP	fam.text		Amsinckia	
1661	1660	Boraginaceae	Amsinckia_tessellata	Native	CFP	CFP	fam.text		Amsinckia	
1662	1661	Boraginaceae	Amsinckia_tessellata_gloriosa	Native	CFP	CFP	fam.text		Amsinckia	
1663	1662	Boraginaceae	Amsinckia_tessellata_tessellata	Native	CFP	CFP	fam.text		Amsinckia	
1664	1663	Boraginaceae	Amsinckia_vernicosa	Native	CFP	CFP	fam.text		Amsinckia	
1665	1664	Boraginaceae	Amsinckia_vernicosa_furcata	Native	CFP	CFP	fam.text		Amsinckia	
1666	1665	Boraginaceae	Amsinckia_vernicosa_vernicosa	Native	CFP	CFP	fam.text		Amsinckia	
417	417	Apocynaceae	Amsonia_tomentosa	Native		NotCFP	T11		Amsonia	Gentianales
5434	5434	Primulaceae	Anagallis_arvensis	Exotic	NTm	NTm	T4.fam		Anagallis	Ericales
496	496	Asteraceae	Anaphalis_margaritacea	Native	NTm	NTm	T4.gen		Anaphalis	Asterales
1667	1666	Boraginaceae	Anchusa_arvensis	Exotic					Anchusa	
1668	1667	Boraginaceae	Anchusa_azurea	Exotic					Anchusa	
1669	1668	Boraginaceae	Anchusa_officinalis	Exotic					Anchusa	
497	497	Asteraceae	Ancistrocarphus_filagineus	Native					Ancistrocarphus	Asterales
7497	7498	Poaceae	Andropogon_glomeratus_scabriglumis	Native					Andropogon	Poales
8034	NA	Poaceae	Andropogon_saccharoides	Native					Andropogon	Poales
7498	7499	Poaceae	Andropogon_virginicus_virginicus	Exotic					Andropogon	Poales
5435	5435	Primulaceae	Androsace_elongata_acuta	Native	NTm	NTm	T4.fam		Androsace	Ericales
5436	5436	Primulaceae	Androsace_filiformis	Native	NTm	NTm	T4.fam		Androsace	Ericales
5437	5437	Primulaceae	Androsace_occidentalis_simplex	Native	NTm	NTm	T4.fam		Androsace	Ericales
5438	5438	Primulaceae	Androsace_septentrionalis_subumbellata	Native	NTm	NTm	T4.fam		Androsace	Ericales
7180	7181	Liliaceae	Androstephium_breviflorum	Native	WTD	WTD	fam.text		Androstephium	Asparagales
1845	1844	Brassicaceae	Anelsonia_eurycarpa	Native					Anelsonia	Brassicales
5464	5464	Ranunculaceae	Anemone_deltoidea	Native	NTm	NTm	T4.fam		Anemone	Ranunculales
5465	5465	Ranunculaceae	Anemone_drummondii	Native	NTm	NTm	T4.fam		Anemone	Ranunculales
8238	NA	Ranunculaceae	Anemone_lyallii	Native	NTm	NTm	T4.fam		Anemone	Ranunculales
5466	5466	Ranunculaceae	Anemone_multifida	Native	NTm	NTm	T4.fam		Anemone	Ranunculales
5467	5467	Ranunculaceae	Anemone_occidentalis	Native	NTm	NTm	T4.fam		Anemone	Ranunculales
5468	5468	Ranunculaceae	Anemone_oregana	Native	NTm	NTm	T4.fam		Anemone	Ranunculales
5469	5469	Ranunculaceae	Anemone_tuberosa	Native	NTm	NTm	T4.fam		Anemone	Ranunculales
6025	6025	Saururaceae	Anemopsis_californica	Native	WTD	WTD	T8.gen		Anemopsis	Piperales
239	239	Apiaceae	Anethum_graveolens	Exotic	NTm	NTm	T4.fam		Anethum	Apiales
240	240	Apiaceae	Angelica_arguta	Native	NTm	NTm	T4.fam		Angelica	Apiales
241	241	Apiaceae	Angelica_breweri	Native	NTm	NTm	T4.fam		Angelica	Apiales
242	242	Apiaceae	Angelica_californica	Native	NTm	NTm	T4.fam		Angelica	Apiales
243	243	Apiaceae	Angelica_callii	Native	NTm	NTm	T4.fam		Angelica	Apiales
244	244	Apiaceae	Angelica_genuflexa	Native	NTm	NTm	T4.fam		Angelica	Apiales
245	245	Apiaceae	Angelica_hendersonii	Native	NTm	NTm	T4.fam		Angelica	Apiales
246	246	Apiaceae	Angelica_kingii	Native	NTm	NTm	T4.fam		Angelica	Apiales
247	247	Apiaceae	Angelica_lineariloba	Native	NTm	NTm	T4.fam		Angelica	Apiales
248	248	Apiaceae	Angelica_lucida	Native	NTm	NTm	T4.fam		Angelica	Apiales
249	249	Apiaceae	Angelica_tomentosa	Native	NTm	NTm	T4.fam		Angelica	Apiales
498	498	Asteraceae	Anisocoma_acaulis	Native	CFP	CFP	T6.fam		Anisocoma	Asterales
4237	4237	Malvaceae	Anoda_cristata	Exotic					Anoda	Malvales
1624	1623	Basellaceae	Anredera_cordifolia	Exotic					Anredera	Caryophyllales
499	499	Asteraceae	Antennaria_argentea	Native	NTm	NTm	T4.gen		Antennaria	Asterales
500	500	Asteraceae	Antennaria_corymbosa	Native	NTm	NTm	T4.gen		Antennaria	Asterales
501	501	Asteraceae	Antennaria_dimorpha	Native	NTm	NTm	T4.gen		Antennaria	Asterales
502	502	Asteraceae	Antennaria_flagellaris	Native	NTm	NTm	T4.gen		Antennaria	Asterales
503	503	Asteraceae	Antennaria_geyeri	Native	NTm	NTm	T4.gen		Antennaria	Asterales
504	504	Asteraceae	Antennaria_howellii_howellii	Native	NTm	NTm	T4.gen		Antennaria	Asterales
505	505	Asteraceae	Antennaria_luzuloides	Native	NTm	NTm	T4.gen		Antennaria	Asterales
8239	NA	Asteraceae	Antennaria_luzuloides_luzuloides	Native	NTm	NTm	T4.gen		Antennaria	Asterales
506	506	Asteraceae	Antennaria_marginata	Native	NTm	NTm	T4.gen		Antennaria	Asterales
507	507	Asteraceae	Antennaria_media	Native	NTm	NTm	T4.gen		Antennaria	Asterales
508	508	Asteraceae	Antennaria_pulchella	Native	NTm	NTm	T4.gen		Antennaria	Asterales
509	509	Asteraceae	Antennaria_racemosa	Native	NTm	NTm	T4.gen		Antennaria	Asterales
510	510	Asteraceae	Antennaria_rosea	Native	NTm	NTm	T4.gen		Antennaria	Asterales
511	511	Asteraceae	Antennaria_rosea_confinis	Native	NTm	NTm	T4.gen		Antennaria	Asterales
512	512	Asteraceae	Antennaria_rosea_rosea	Native	NTm	NTm	T4.gen		Antennaria	Asterales
513	513	Asteraceae	Antennaria_suffrutescens	Native	NTm	NTm	T4.gen		Antennaria	Asterales
514	514	Asteraceae	Antennaria_umbrinella	Native	NTm	NTm	T4.gen		Antennaria	Asterales
515	515	Asteraceae	Anthemis_arvensis	Exotic					Anthemis	Asterales
516	516	Asteraceae	Anthemis_cotula	Exotic					Anthemis	Asterales
517	517	Asteraceae	Anthemis_tinctoria	Exotic					Anthemis	Asterales
7499	7500	Poaceae	Anthoxanthum_aristatum	Exotic					Anthoxanthum	Poales
7500	7501	Poaceae	Anthoxanthum_odoratum	Exotic					Anthoxanthum	Poales
250	250	Apiaceae	Anthriscus_caucalis	Exotic	NTm	NTm	T4.fam		Anthriscus	Apiales
6098	6098	Scrophulariaceae	Antirrhinum_cornutum	Native	MaT	MaT	T5.gen		Antirrhinum	Lamiales
6099	6099	Scrophulariaceae	Antirrhinum_coulterianum	Native	MaT	MaT	T5.gen		Antirrhinum	Lamiales
6100	6100	Scrophulariaceae	Antirrhinum_cyathiferum	Native	MaT	MaT	T5.gen		Antirrhinum	Lamiales
6101	6101	Scrophulariaceae	Antirrhinum_filipes	Native	MaT	MaT	T5.gen		Antirrhinum	Lamiales
6102	6102	Scrophulariaceae	Antirrhinum_kelloggii	Native	MaT	MaT	T5.gen		Antirrhinum	Lamiales
6103	6103	Scrophulariaceae	Antirrhinum_kingii	Native	MaT	MaT	T5.gen		Antirrhinum	Lamiales
6104	6104	Scrophulariaceae	Antirrhinum_leptaleum	Native	MaT	MaT	T5.gen		Antirrhinum	Lamiales
6105	6105	Scrophulariaceae	Antirrhinum_majus	Exotic	MaT	MaT	T5.gen		Antirrhinum	Lamiales
6106	6106	Scrophulariaceae	Antirrhinum_multiflorum	Native	MaT	MaT	T5.gen		Antirrhinum	Lamiales
6107	6107	Scrophulariaceae	Antirrhinum_nuttallianum	Native	MaT	MaT	T5.gen		Antirrhinum	Lamiales
6108	6108	Scrophulariaceae	Antirrhinum_nuttallianum_nuttallianum	Native	MaT	MaT	T5.gen		Antirrhinum	Lamiales
6109	6109	Scrophulariaceae	Antirrhinum_nuttallianum_subsessile	Native	MaT	MaT	T5.gen		Antirrhinum	Lamiales
6110	6110	Scrophulariaceae	Antirrhinum_orontium	Exotic	MaT	MaT	T5.gen		Antirrhinum	Lamiales
6111	6111	Scrophulariaceae	Antirrhinum_ovatum	Native	MaT	MaT	T5.gen		Antirrhinum	Lamiales
6112	6112	Scrophulariaceae	Antirrhinum_subcordatum	Native	MaT	MaT	T5.gen		Antirrhinum	Lamiales
6113	6113	Scrophulariaceae	Antirrhinum_vexillo-calyculatum	Native	MaT	MaT	T5.gen		Antirrhinum	Lamiales
6114	6114	Scrophulariaceae	Antirrhinum_vexillo-calyculatum_breweri	Native	MaT	MaT	T5.gen		Antirrhinum	Lamiales
6115	6115	Scrophulariaceae	Antirrhinum_vexillo-calyculatum_intermedium	Native	MaT	MaT	T5.gen		Antirrhinum	Lamiales
6116	6116	Scrophulariaceae	Antirrhinum_vexillo-calyculatum_vexillo-calyculatum	Native	MaT	MaT	T5.gen		Antirrhinum	Lamiales
6117	6117	Scrophulariaceae	Antirrhinum_virga	Native	MaT	MaT	T5.gen		Antirrhinum	Lamiales
4361	4361	Nyctaginaceae	Anulocaulis_annulatus	Native					Anulocaulis	Caryophyllales
7501	7502	Poaceae	Apera_interrupta	Exotic					Apera	Poales
7502	7503	Poaceae	Apera_spica-venti	Exotic					Apera	Poales
5686	5686	Rosaceae	Aphanes_occidentalis	Native	NTm	NTm	T4.fam		Aphanes	Rosales
2540	2539	Chenopodiaceae	Aphanisma_blitoides	Native	WTD	WTD	T8.gen		Aphanisma	Caryophyllales
251	251	Apiaceae	Apiastrum_angustifolium	Native	NTm	NTm	T4.fam		Apiastrum	Apiales
252	252	Apiaceae	Apium_graveolens	Exotic	NTm	NTm	T4.fam		Apium	Apiales
253	253	Apiaceae	Apium_nodiflorum	Exotic	NTm	NTm	T4.fam		Apium	Apiales
418	418	Apocynaceae	Apocynum_androsaemifolium	Native					Apocynum	Gentianales
419	419	Apocynaceae	Apocynum_cannabinum	Native					Apocynum	Gentianales
6715	6716	Aponogetonaceae	Aponogeton_distachyon	Exotic					Aponogeton	Alismatales
195	195	Aizoaceae	Aptenia_cordifolia	Exotic					Aptenia	Caryophyllales
5470	5470	Ranunculaceae	Aquilegia_eximia	Native	NTm	NTm	T4.fam		Aquilegia	Ranunculales
5471	5471	Ranunculaceae	Aquilegia_formosa	Native	NTm	NTm	T4.fam		Aquilegia	Ranunculales
5472	5472	Ranunculaceae	Aquilegia_pubescens	Native	NTm	NTm	T4.fam		Aquilegia	Ranunculales
1846	1845	Brassicaceae	Arabidopsis_thaliana	Exotic					Arabidopsis	Brassicales
1847	1846	Brassicaceae	Arabis_aculeolata	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1848	1847	Brassicaceae	Arabis_blepharophylla	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1849	1848	Brassicaceae	Arabis_bodiensis	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1850	1849	Brassicaceae	Arabis_breweri	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1851	1850	Brassicaceae	Arabis_breweri_austiniae	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1852	1851	Brassicaceae	Arabis_breweri_breweri	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1853	1852	Brassicaceae	Arabis_breweri_pecuniaria	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1854	1853	Brassicaceae	Arabis_cobrensis	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1855	1854	Brassicaceae	Arabis_constancei	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1856	1855	Brassicaceae	Arabis_davidsonii	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1857	1856	Brassicaceae	Arabis_dispar	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1859	1858	Brassicaceae	Arabis_drummondii	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1860	1859	Brassicaceae	Arabis_fernaldiana_stylosa	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1861	1860	Brassicaceae	Arabis_glabra	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1862	1861	Brassicaceae	Arabis_glabra_furcatipilis	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1863	1862	Brassicaceae	Arabis_glabra_glabra	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1864	1863	Brassicaceae	Arabis_glaucovalvula	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1865	1864	Brassicaceae	Arabis_hirsuta	Native	NTm	NTm	T4.fam		Arabis	Brassicales
8240	NA	Brassicaceae	Arabis_hirsuta_eschscholtziana	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1866	1865	Brassicaceae	Arabis_hirsuta_glabrata	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1867	1866	Brassicaceae	Arabis_hirsuta_pycnocarpa	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1868	1867	Brassicaceae	Arabis_hoffmannii	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1869	1868	Brassicaceae	Arabis_holboellii	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1870	1869	Brassicaceae	Arabis_holboellii_pendulocarpa	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1871	1870	Brassicaceae	Arabis_holboellii_pinetorum	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1872	1871	Brassicaceae	Arabis_holboellii_retrofracta	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1873	1872	Brassicaceae	Arabis_inyoensis	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1874	1873	Brassicaceae	Arabis_johnstonii	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1875	1874	Brassicaceae	Arabis_koehleri_stipitata	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1876	1875	Brassicaceae	Arabis_lemmonii	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1877	1876	Brassicaceae	Arabis_lemmonii_depauperata	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1878	1877	Brassicaceae	Arabis_lemmonii_lemmonii	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1879	1878	Brassicaceae	Arabis_lyallii	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1880	1879	Brassicaceae	Arabis_lyallii_lyallii	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1881	1880	Brassicaceae	Arabis_lyallii_nubigena	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1882	1881	Brassicaceae	Arabis_macdonaldiana	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1883	1882	Brassicaceae	Arabis_microphylla_microphylla	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1884	1883	Brassicaceae	Arabis_modesta	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1885	1884	Brassicaceae	Arabis_oregana	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1886	1885	Brassicaceae	Arabis_parishii	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1887	1886	Brassicaceae	Arabis_perennans	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1888	1887	Brassicaceae	Arabis_pinzliae	Exotic	NTm	NTm	T4.fam		Arabis	Brassicales
1889	1888	Brassicaceae	Arabis_platysperma	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1890	1889	Brassicaceae	Arabis_platysperma_howellii	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1891	1890	Brassicaceae	Arabis_platysperma_platysperma	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1892	1891	Brassicaceae	Arabis_puberula	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1893	1892	Brassicaceae	Arabis_pulchra	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1894	1893	Brassicaceae	Arabis_pulchra_gracilis	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1895	1894	Brassicaceae	Arabis_pulchra_munciensis	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1896	1895	Brassicaceae	Arabis_pulchra_pulchra	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1897	1896	Brassicaceae	Arabis_pygmaea	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1898	1897	Brassicaceae	Arabis_rectissima_rectissima	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1899	1898	Brassicaceae	Arabis_repanda	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1900	1899	Brassicaceae	Arabis_repanda_greenei	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1901	1900	Brassicaceae	Arabis_repanda_repanda	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1902	1901	Brassicaceae	Arabis_rigidissima_rigidissima	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1903	1902	Brassicaceae	Arabis_rollei	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1904	1903	Brassicaceae	Arabis_shockleyi	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1905	1904	Brassicaceae	Arabis_sparsiflora	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1906	1905	Brassicaceae	Arabis_sparsiflora_arcuata	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1907	1906	Brassicaceae	Arabis_sparsiflora_californica	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1908	1907	Brassicaceae	Arabis_sparsiflora_sparsiflora	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1909	1908	Brassicaceae	Arabis_sparsiflora_subvillosa	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1910	1909	Brassicaceae	Arabis_subpinnatifida	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1911	1910	Brassicaceae	Arabis_suffrutescens	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1912	1911	Brassicaceae	Arabis_suffrutescens_horizontalis	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1913	1912	Brassicaceae	Arabis_suffrutescens_suffrutescens	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1914	1913	Brassicaceae	Arabis_tiehmii	Native	NTm	NTm	T4.fam		Arabis	Brassicales
1858	1857	Brassicaceae	Arabis_X-divaricarpa	Exotic	NTm	NTm	T4.fam		Arabis	Brassicales
426	426	Araliaceae	Aralia_californica	Native	NTm	NTm	T4.gen		Aralia	Apiales
433	433	Asclepiadaceae	Araujia_sericifera	Exotic					Araujia	Gentianales
2839	2838	Ericaceae	Arbutus_menziesii	Native	MaT	MaT	T5.fam		Arbutus	Ericales
6671	6672	Viscaceae	Arceuthobium_abietinum	Native	NTm	NTm	T4.gen		Arceuthobium	Santalales
6672	6673	Viscaceae	Arceuthobium_americanum	Native	NTm	NTm	T4.gen		Arceuthobium	Santalales
6673	6674	Viscaceae	Arceuthobium_californicum	Native	NTm	NTm	T4.gen		Arceuthobium	Santalales
6674	6675	Viscaceae	Arceuthobium_campylopodum	Native	NTm	NTm	T4.gen		Arceuthobium	Santalales
6675	6676	Viscaceae	Arceuthobium_cyanocarpum	Native	NTm	NTm	T4.gen		Arceuthobium	Santalales
6676	6677	Viscaceae	Arceuthobium_divaricatum	Native	NTm	NTm	T4.gen		Arceuthobium	Santalales
6677	6678	Viscaceae	Arceuthobium_douglasii	Native	NTm	NTm	T4.gen		Arceuthobium	Santalales
6678	6679	Viscaceae	Arceuthobium_littorum	Native	NTm	NTm	T4.gen		Arceuthobium	Santalales
6679	6680	Viscaceae	Arceuthobium_monticola	Native	NTm	NTm	T4.gen		Arceuthobium	Santalales
6680	6681	Viscaceae	Arceuthobium_occidentale	Native	NTm	NTm	T4.gen		Arceuthobium	Santalales
6681	6682	Viscaceae	Arceuthobium_siskiyouense	Native	NTm	NTm	T4.gen		Arceuthobium	Santalales
6682	6683	Viscaceae	Arceuthobium_tsugense	Native	NTm	NTm	T4.gen		Arceuthobium	Santalales
6683	6684	Viscaceae	Arceuthobium_tsugense_mertensianae	Native	NTm	NTm	T4.gen		Arceuthobium	Santalales
6684	6685	Viscaceae	Arceuthobium_tsugense_tsugense	Native	NTm	NTm	T4.gen		Arceuthobium	Santalales
518	518	Asteraceae	Arctium_lappa	Exotic					Arctium	Asterales
519	519	Asteraceae	Arctium_minus	Exotic					Arctium	Asterales
4666	4668	Papaveraceae	Arctomecon_merriamii	Native	CFP	CFP	T6.fam		Arctomecon	Ranunculales
2840	2839	Ericaceae	Arctostaphylos_andersonii	Native	MaT	MaT	T5.fam		Arctostaphylos	Ericales
2841	2840	Ericaceae	Arctostaphylos_auriculata	Native	MaT	MaT	T5.fam		Arctostaphylos	Ericales
8157	NA	Ericaceae	Arctostaphylos_australis	Native	MaT	MaT	T5.fam		Arctostaphylos	Ericales
2842	2841	Ericaceae	Arctostaphylos_bakeri	Native	MaT	MaT	T5.fam		Arctostaphylos	Ericales
2843	2842	Ericaceae	Arctostaphylos_bakeri_bakeri	Native	MaT	MaT	T5.fam		Arctostaphylos	Ericales
2844	2843	Ericaceae	Arctostaphylos_bakeri_sublaevis	Native	MaT	MaT	T5.fam		Arctostaphylos	Ericales
2845	2844	Ericaceae	Arctostaphylos_canescens	Native	MaT	MaT	T5.fam		Arctostaphylos	Ericales
2846	2845	Ericaceae	Arctostaphylos_canescens_canescens	Native	MaT	MaT	T5.fam		Arctostaphylos	Ericales
2847	2846	Ericaceae	Arctostaphylos_canescens_sonomensis	Native	MaT	MaT	T5.fam		Arctostaphylos	Ericales
